timestamp,symbol_profile,trade_type,shares,price,avg_cost_basis,rsi,macd_line,macd_signal,vwap,sma20,sma50,trend_15m,atr,risk_per_share,pnl,pnl_pct,cash_balance,reason,stop_price_triggered,trailing_stop_triggered
20250324 09:43:00 US/Eastern,TLT_aggressive,BUY,16,90.1900,90.1900,23.49,0.0000,0.0000,90.1987,90.1879,0.0000,bearish,0.0408,0.1000,,,556.96,"Buy Init: RSI(23.49)<=OS(35), 15mOK, >VWAP",90.090,
20250324 09:52:00 US/Eastern,TLT_aggressive,SELL,16,90.0200,90.1900,35.08,0.0000,0.0000,90.0645,90.0835,0.0000,bearish,0.0567,0.1000,-2.720,-0.188,1997.28,StopLossHit(90.090),90.090,
20250324 09:52:00 US/Eastern,PSQ_aggressive,BUY,25,39.2900,39.2900,30.63,0.0000,0.0000,39.3941,39.3645,0.0000,bearish,0.0385,0.1000,,,1015.03,"Buy Init: RSI(30.63)<=OS(35), 15mOK, >VWAP",39.190,
20250324 10:11:00 US/Eastern,HIMS_aggressive,BUY,25,35.4200,35.4200,33.25,-0.0683,0.0072,35.7591,35.9505,0.0000,bullish,0.2479,0.3719,,,129.53,"Buy Init: RSI(33.25)<=OS(35), 15mOK, >VWAP",35.048,
20250324 10:12:00 US/Eastern,PSQ_aggressive,SELL,25,39.3100,39.2900,47.80,-0.0016,-0.0110,39.3699,39.2965,0.0000,bearish,0.0313,0.1000,0.500,0.051,1112.28,TrailingStopHit(39.332),,39.332
20250324 10:24:00 US/Eastern,UGL_aggressive,BUY,25,30.0400,30.0400,26.37,-0.0092,-0.0026,30.1250,30.1215,0.0000,bearish,0.0183,0.1000,,,361.28,"Buy Init: RSI(26.37)<=OS(35), 15mOK, >VWAP",29.940,
20250324 10:36:00 US/Eastern,HIMS_aggressive,SELL,7,36.0200,35.4200,58.37,0.0300,0.0197,35.7702,35.8830,0.0000,bullish,0.1572,0.3719,4.200,1.694,613.42,PartialTP 1 (1.5R @35.978),,
20250324 10:37:00 US/Eastern,UGL_aggressive,SELL,25,29.9500,30.0400,38.57,-0.0567,-0.0454,30.0726,30.0190,0.0000,bearish,0.0256,0.1000,-2.250,-0.300,1362.17,TrailingStopHit(30.029),,30.029
20250324 10:38:00 US/Eastern,UGL_aggressive,BUY,25,29.8600,29.8600,29.59,-0.0604,-0.0484,30.0717,30.0055,0.0000,bearish,0.0309,0.1000,,,615.67,"Buy Init: RSI(29.59)<=OS(35), 15mOK, >VWAP",29.760,
20250324 10:43:00 US/Eastern,HIMS_aggressive,SELL,7,36.2600,35.4200,65.87,0.0871,0.0611,35.7930,35.9725,0.0000,bullish,0.1435,0.3719,5.880,2.372,869.49,PartialTP 2 (2.0R @36.164),,
20250324 10:45:00 US/Eastern,UGL_aggressive,SELL,25,29.9000,29.8600,38.61,-0.0448,-0.0502,30.0633,29.9375,0.0000,bearish,0.0247,0.1000,1.000,0.134,1616.99,TrailingStopHit(29.900),,29.900
20250324 10:46:00 US/Eastern,HIMS_aggressive,SELL,11,36.0600,35.4200,52.44,0.0857,0.0756,35.8002,36.0145,0.0000,bullish,0.1401,0.3719,7.040,1.807,2013.65,TrailingStopHit(36.092),,36.092
20250324 10:47:00 US/Eastern,UGL_aggressive,BUY,25,29.8700,29.8700,34.72,-0.0434,-0.0477,30.0627,29.9215,0.0000,bearish,0.0234,0.1000,,,1266.90,"Buy Init: RSI(34.72)<=OS(35), 15mOK, >VWAP",29.770,
20250324 10:56:00 US/Eastern,HOOD_aggressive,BUY,25,48.3300,48.3300,33.64,0.0144,0.1008,47.7940,48.7415,0.0000,bullish,0.1467,0.2201,,,58.65,"Buy Init: RSI(33.64)<=OS(35), 15mOK, >VWAP",48.110,
20250324 10:56:00 US/Eastern,UGL_aggressive,SELL,25,29.9300,29.8700,46.01,-0.0113,-0.0224,30.0547,29.9175,0.0000,bearish,0.0186,0.1000,1.500,0.201,806.90,TrailingStopHit(29.938),,29.938
20250324 11:02:00 US/Eastern,UGL_aggressive,BUY,25,29.8700,29.8700,33.46,-0.0156,-0.0147,30.0525,29.9215,0.0000,bearish,0.0167,0.1000,,,60.15,"Buy Init: RSI(33.46)<=OS(35), 15mOK, >VWAP",29.770,
20250324 11:11:00 US/Eastern,HOOD_aggressive,SELL,25,48.2000,48.3300,37.27,-0.0720,-0.0662,47.8361,48.3540,0.0000,bullish,0.1368,0.2201,-3.250,-0.269,1265.15,TrailingStopHit(48.246),,48.246
20250324 11:13:00 US/Eastern,HOOD_aggressive,BUY,25,48.1000,48.1000,32.98,-0.0903,-0.0732,47.8398,48.2950,0.0000,bullish,0.1353,0.2030,,,62.65,"Buy Init: RSI(32.98)<=OS(35), 15mOK, >VWAP",47.897,
20250324 11:21:00 US/Eastern,UGL_aggressive,SELL,25,29.9200,29.8700,52.17,0.0063,-0.0011,30.0146,29.8920,0.0000,bearish,0.0127,0.1000,1.250,0.167,810.65,TrailingStopHit(29.925),,29.925
20250324 11:24:00 US/Eastern,HOOD_aggressive,SELL,25,48.1400,48.1000,42.75,-0.0656,-0.0742,47.8539,48.2240,0.0000,bullish,0.1262,0.2030,1.000,0.083,2014.15,TrailingStopHit(48.149),,48.149
20250324 11:27:00 US/Eastern,LI_aggressive,BUY,25,26.2100,26.2100,34.57,-0.0082,-0.0008,26.3166,26.2630,0.0000,bearish,0.0238,0.1000,,,1358.90,"Buy Init: RSI(34.57)<=OS(35), 15mOK, >VWAP",26.110,
20250324 11:30:00 US/Eastern,LI_aggressive,SELL,25,26.1900,26.2100,33.52,-0.0151,-0.0065,26.3144,26.2565,0.0000,bearish,0.0251,0.1000,-0.500,-0.076,2013.65,TrailingStopHit(26.200),,26.200
20250324 11:31:00 US/Eastern,LI_aggressive,BUY,25,26.1700,26.1700,30.21,-0.0191,-0.0090,26.3140,26.2515,0.0000,bearish,0.0254,0.1000,,,1359.40,"Buy Init: RSI(30.21)<=OS(35), 15mOK, >VWAP",26.070,
20250324 11:34:00 US/Eastern,LI_aggressive,SELL,25,26.1400,26.1700,31.49,-0.0304,-0.0178,26.3067,26.2360,0.0000,bearish,0.0277,0.1000,-0.750,-0.115,2012.90,TrailingStopHit(26.147),,26.147
20250324 11:35:00 US/Eastern,LI_aggressive,BUY,25,26.1500,26.1500,34.36,-0.0316,-0.0206,26.3062,26.2295,0.0000,bearish,0.0272,0.1000,,,1359.15,"Buy Init: RSI(34.36)<=OS(35), 15mOK, >VWAP",26.050,
20250324 11:48:00 US/Eastern,LI_aggressive,SELL,25,26.1800,26.1500,42.72,-0.0098,-0.0134,26.2920,26.1810,0.0000,bearish,0.0245,0.1000,0.750,0.115,2013.65,TrailingStopHit(26.181),,26.181
20250324 11:51:00 US/Eastern,LI_aggressive,BUY,25,26.1400,26.1400,32.88,-0.0143,-0.0128,26.2900,26.1765,0.0000,bearish,0.0243,0.1000,,,1360.15,"Buy Init: RSI(32.88)<=OS(35), 15mOK, >VWAP",26.040,
20250324 11:55:00 US/Eastern,LI_aggressive,SELL,25,26.1500,26.1400,40.32,-0.0125,-0.0127,26.2873,26.1810,0.0000,bearish,0.0266,0.1000,0.250,0.038,2013.90,TrailingStopHit(26.158),,26.158
20250324 12:05:00 US/Eastern,PSQ_aggressive,BUY,25,39.1900,39.1900,31.17,-0.0092,-0.0052,39.3126,39.2245,0.0000,bearish,0.0141,0.1000,,,1034.15,"Buy Init: RSI(31.17)<=OS(35), 15mOK, >VWAP",39.090,
20250324 12:14:00 US/Eastern,PSQ_aggressive,SELL,25,39.1800,39.1900,40.29,-0.0122,-0.0128,39.3020,39.1950,0.0000,bearish,0.0153,0.1000,-0.250,-0.026,2013.65,TrailingStopHit(39.182),,39.182
20250324 12:16:00 US/Eastern,UGL_aggressive,BUY,25,29.9600,29.9600,27.34,0.0039,0.0077,30.0105,29.9935,0.0000,bearish,0.0049,0.1000,,,1264.65,"Buy Init: RSI(27.34)<=OS(35), 15mOK, >VWAP",29.860,
20250324 12:20:00 US/Eastern,IBIT_aggressive,BUY,25,50.1000,50.1000,30.90,-0.0141,0.0122,50.0501,50.2550,0.0000,bullish,0.0450,0.1000,,,12.15,"Buy Init: RSI(30.90)<=OS(35), 15mOK, >VWAP",50.000,
20250324 12:25:00 US/Eastern,IBIT_aggressive,SELL,25,50.1100,50.1000,37.77,-0.0268,-0.0122,50.0512,50.2210,0.0000,bullish,0.0467,0.1000,0.250,0.020,1264.90,TrailingStopHit(50.114),,50.114
20250324 12:25:00 US/Eastern,HOOD_aggressive,BUY,25,48.2700,48.2700,34.44,-0.0123,0.0229,47.9293,48.6025,0.0000,bullish,0.1053,0.1580,,,58.15,"Buy Init: RSI(34.44)<=OS(35), 15mOK, >VWAP",48.112,
20250324 12:35:00 US/Eastern,HOOD_aggressive,SELL,7,48.5600,48.2700,57.53,-0.0372,-0.0482,47.9397,48.4190,0.0000,bullish,0.1181,0.1580,2.030,0.601,398.07,PartialTP 1 (1.5R @48.507),,
20250324 12:41:00 US/Eastern,HOOD_aggressive,SELL,18,48.3700,48.2700,44.70,-0.0075,-0.0184,47.9451,48.4075,0.0000,bullish,0.1051,0.1580,1.800,0.207,1268.73,TrailingStopHit(48.434),,48.434
20250324 13:20:00 US/Eastern,HIMS_aggressive,BUY,25,37.3000,37.3000,32.31,-0.0765,-0.0342,36.5862,37.6470,0.0000,bullish,0.1248,0.1871,,,336.23,"Buy Init: RSI(32.31)<=OS(35), 15mOK, >VWAP",37.113,
20250324 13:20:00 US/Eastern,UGL_aggressive,SELL,25,29.8600,29.9600,31.64,-0.0086,-0.0064,30.0050,29.8890,0.0000,bearish,0.0079,0.1000,-2.500,-0.334,1082.73,StopLossHit(29.860),29.860,
20250324 13:21:00 US/Eastern,UGL_aggressive,BUY,25,29.8600,29.8600,31.64,-0.0097,-0.0071,30.0050,29.8865,0.0000,bearish,0.0074,0.1000,,,336.23,"Buy Init: RSI(31.64)<=OS(35), 15mOK, >VWAP",29.760,
20250324 13:24:00 US/Eastern,UGL_aggressive,SELL,25,29.8800,29.8600,46.26,-0.0052,-0.0066,30.0038,29.8875,0.0000,bearish,0.0112,0.1000,0.500,0.067,1083.23,TrailingStopHit(29.897),,29.897
20250324 13:24:00 US/Eastern,LI_aggressive,BUY,25,26.1700,26.1700,34.74,0.0006,0.0089,26.2703,26.2225,0.0000,bearish,0.0238,0.1000,,,428.98,"Buy Init: RSI(34.74)<=OS(35), 15mOK, >VWAP",26.070,
20250324 13:38:00 US/Eastern,HIMS_aggressive,SELL,25,37.2000,37.3000,34.96,-0.0358,-0.0353,36.6312,37.3785,0.0000,bullish,0.1228,0.1871,-2.500,-0.268,1358.98,TrailingStopHit(37.363),,37.363
20250324 13:39:00 US/Eastern,HIMS_aggressive,BUY,25,37.1700,37.1700,33.68,-0.0515,-0.0385,36.6347,37.3675,0.0000,bullish,0.1226,0.1840,,,429.73,"Buy Init: RSI(33.68)<=OS(35), 15mOK, >VWAP",36.986,
20250324 13:39:00 US/Eastern,LI_aggressive,SELL,25,26.1600,26.1700,34.91,-0.0066,-0.0035,26.2685,26.2000,0.0000,bearish,0.0218,0.1000,-0.250,-0.038,1083.73,TrailingStopHit(26.184),,26.184
20250324 13:40:00 US/Eastern,LI_aggressive,BUY,25,26.1600,26.1600,34.91,-0.0089,-0.0046,26.2685,26.1955,0.0000,bearish,0.0209,0.1000,,,429.73,"Buy Init: RSI(34.91)<=OS(35), 15mOK, >VWAP",26.060,
20250324 13:42:00 US/Eastern,HIMS_aggressive,SELL,25,37.1100,37.1700,35.18,-0.0720,-0.0501,36.6439,37.3565,0.0000,bullish,0.1396,0.1840,-1.500,-0.161,1357.48,TrailingStopHit(37.142),,37.142
20250324 13:43:00 US/Eastern,HIMS_aggressive,BUY,25,37.0900,37.0900,34.42,-0.0836,-0.0568,36.6448,37.3525,0.0000,bullish,0.1389,0.2084,,,430.23,"Buy Init: RSI(34.42)<=OS(35), 15mOK, >VWAP",36.882,
20250324 13:43:00 US/Eastern,LI_aggressive,SELL,25,26.1500,26.1600,35.90,-0.0124,-0.0078,26.2673,26.1895,0.0000,bearish,0.0215,0.1000,-0.250,-0.038,1083.98,TrailingStopHit(26.154),,26.154
20250324 13:49:00 US/Eastern,HIMS_aggressive,SELL,25,36.9200,37.0900,36.51,-0.1510,-0.1100,36.6501,37.2215,0.0000,bullish,0.1425,0.2084,-4.250,-0.458,2006.98,TrailingStopHit(36.979),,36.979
20250324 13:49:00 US/Eastern,TLT_aggressive,BUY,16,89.8500,89.8500,26.44,-0.0320,-0.0325,89.9449,89.8960,0.0000,bearish,0.0241,0.1000,,,569.38,"Buy Init: RSI(26.44)<=OS(35), 15mOK, >VWAP",89.750,
20250324 14:06:00 US/Eastern,TLT_aggressive,SELL,16,89.8100,89.8500,33.76,-0.0186,-0.0208,89.9423,89.8475,0.0000,bearish,0.0240,0.1000,-0.640,-0.045,2006.34,TrailingStopHit(89.831),,89.831
20250324 14:06:00 US/Eastern,UGL_aggressive,BUY,25,29.8400,29.8400,15.30,-0.0088,-0.0073,29.9967,29.8630,0.0000,bearish,0.0037,0.1000,,,1260.34,"Buy Init: RSI(15.30)<=OS(35), 15mOK, >VWAP",29.740,
20250324 14:09:00 US/Eastern,CONL_aggressive,BUY,25,19.0500,19.0500,33.50,-0.0210,-0.0068,18.7858,19.1890,0.0000,bullish,0.0447,0.1000,,,784.09,"Buy Init: RSI(33.50)<=OS(35), 15mOK, >VWAP",18.950,
20250324 14:20:00 US/Eastern,CONL_aggressive,SELL,25,19.0600,19.0500,41.14,-0.0209,-0.0234,18.7875,19.1115,0.0000,bullish,0.0418,0.1000,0.250,0.052,1260.59,TrailingStopHit(19.090),,19.090
20250324 14:23:00 US/Eastern,IBIT_aggressive,BUY,25,50.1800,50.1800,33.95,-0.0083,0.0031,50.0751,50.2710,0.0000,bullish,0.0442,0.1000,,,6.09,"Buy Init: RSI(33.95)<=OS(35), 15mOK, >VWAP",50.080,
20250324 14:33:00 US/Eastern,IBIT_aggressive,SELL,25,50.1700,50.1800,37.76,-0.0209,-0.0161,50.0766,50.2415,0.0000,bullish,0.0422,0.1000,-0.250,-0.020,1260.34,TrailingStopHit(50.179),,50.179
20250324 14:39:00 US/Eastern,PSQ_aggressive,BUY,25,39.2300,39.2300,34.43,-0.0010,0.0008,39.2740,39.2630,0.0000,bearish,0.0164,0.1000,,,279.59,"Buy Init: RSI(34.43)<=OS(35), 15mOK, >VWAP",39.130,
20250324 14:46:00 US/Eastern,UGL_aggressive,SELL,25,29.8800,29.8400,74.84,0.0130,0.0078,29.9795,29.8285,0.0000,bearish,0.0087,0.1000,1.000,0.134,1026.59,RSIOverbought(74.84>=70),,
20250324 14:56:00 US/Eastern,LI_aggressive,BUY,25,26.1400,26.1400,34.93,-0.0113,-0.0096,26.2581,26.1740,0.0000,bearish,0.0212,0.1000,,,373.09,"Buy Init: RSI(34.93)<=OS(35), 15mOK, >VWAP",26.040,
20250324 15:24:00 US/Eastern,LI_aggressive,SELL,25,26.2300,26.1400,71.68,0.0077,0.0026,26.2533,26.1820,0.0000,bearish,0.0187,0.1000,2.250,0.344,1028.84,RSIOverbought(71.68>=70),,
20250324 15:54:00 US/Eastern,PSQ_aggressive,SELL,25,39.1200,39.2300,35.44,-0.0077,-0.0040,39.2386,39.1680,0.0000,bearish,0.0238,0.1000,-2.750,-0.280,2006.84,StopLossHit(39.130),39.130,
20250325 09:43:00 US/Eastern,IBIT_aggressive,BUY,25,49.6100,49.6100,21.30,0.0000,0.0000,49.8133,49.8093,0.0000,bullish,0.1049,0.1574,,,766.59,"Buy Init: RSI(21.30)<=OS(35), 15mOK, >VWAP",49.453,
20250325 09:50:00 US/Eastern,IBIT_aggressive,SELL,25,49.5900,49.6100,30.14,0.0000,0.0000,49.7660,49.7420,0.0000,bullish,0.0962,0.1574,-0.500,-0.040,2006.34,TrailingStopHit(49.595),,49.595
20250325 09:50:00 US/Eastern,BITX_aggressive,BUY,25,40.4800,40.4800,31.21,0.0000,0.0000,40.6765,40.7115,0.0000,bullish,0.1309,0.1963,,,994.34,"Buy Init: RSI(31.21)<=OS(35), 15mOK, >VWAP",40.284,
20250325 09:55:00 US/Eastern,BITX_aggressive,SELL,7,40.9000,40.4800,58.09,-0.0404,-0.0792,40.6755,40.6410,0.0000,bullish,0.1255,0.1963,2.940,1.038,1280.64,PartialTP 1 (1.5R @40.775),,
20250325 09:56:00 US/Eastern,BITX_aggressive,SELL,7,40.9100,40.4800,58.55,-0.0183,-0.0670,40.6772,40.6495,0.0000,bullish,0.1244,0.1963,3.010,1.062,1567.01,PartialTP 2 (2.0R @40.873),,
20250325 10:01:00 US/Eastern,BITX_aggressive,SELL,11,40.6900,40.4800,44.46,0.0099,-0.0139,40.6865,40.6765,0.0000,bullish,0.1243,0.1963,2.310,0.519,2014.60,TrailingStopHit(40.781),,40.781
20250325 10:24:00 US/Eastern,UGL_aggressive,BUY,25,30.2600,30.2600,31.73,-0.0072,0.0079,30.3191,30.3595,0.0000,bearish,0.0179,0.1000,,,1258.10,"Buy Init: RSI(31.73)<=OS(35), 15mOK, >VWAP",30.160,
20250325 10:29:00 US/Eastern,PSQ_aggressive,BUY,25,39.0200,39.0200,34.03,-0.0154,-0.0139,39.1242,39.0640,0.0000,bearish,0.0204,0.1000,,,282.60,"Buy Init: RSI(34.03)<=OS(35), 15mOK, >VWAP",38.920,
20250325 10:30:00 US/Eastern,UGL_aggressive,SELL,25,30.2500,30.2600,32.45,-0.0207,-0.0108,30.3175,30.3170,0.0000,bearish,0.0167,0.1000,-0.250,-0.033,1038.85,TrailingStopHit(30.260),,30.260
20250325 10:35:00 US/Eastern,PSQ_aggressive,SELL,25,39.0400,39.0200,43.06,-0.0120,-0.0139,39.1225,39.0555,0.0000,bearish,0.0209,0.1000,0.500,0.051,2014.85,TrailingStopHit(39.045),,39.045
20250325 10:37:00 US/Eastern,UGL_aggressive,BUY,25,30.2400,30.2400,34.44,-0.0204,-0.0170,30.3150,30.2865,0.0000,bearish,0.0160,0.1000,,,1258.85,"Buy Init: RSI(34.44)<=OS(35), 15mOK, >VWAP",30.140,
20250325 10:38:00 US/Eastern,PSQ_aggressive,BUY,25,39.0000,39.0000,34.36,-0.0165,-0.0143,39.1153,39.0485,0.0000,bearish,0.0214,0.1000,,,283.85,"Buy Init: RSI(34.36)<=OS(35), 15mOK, >VWAP",38.900,
20250325 10:48:00 US/Eastern,UGL_aggressive,SELL,25,30.2700,30.2400,42.18,-0.0017,-0.0048,30.3139,30.2805,0.0000,bearish,0.0132,0.1000,0.750,0.099,1040.60,TrailingStopHit(30.294),,30.294
20250325 10:50:00 US/Eastern,UGL_aggressive,BUY,25,30.2400,30.2400,34.38,-0.0068,-0.0050,30.3133,30.2800,0.0000,bearish,0.0135,0.1000,,,284.60,"Buy Init: RSI(34.38)<=OS(35), 15mOK, >VWAP",30.140,
20250325 10:53:00 US/Eastern,UGL_aggressive,SELL,25,30.2300,30.2400,33.76,-0.0133,-0.0080,30.3076,30.2735,0.0000,bearish,0.0142,0.1000,-0.250,-0.033,1040.35,TrailingStopHit(30.233),,30.233
20250325 10:54:00 US/Eastern,UGL_aggressive,BUY,25,30.2300,30.2300,33.76,-0.0150,-0.0094,30.3076,30.2710,0.0000,bearish,0.0132,0.1000,,,284.60,"Buy Init: RSI(33.76)<=OS(35), 15mOK, >VWAP",30.130,
20250325 11:04:00 US/Eastern,UGL_aggressive,SELL,25,30.2100,30.2300,35.45,-0.0218,-0.0189,30.3065,30.2415,0.0000,bearish,0.0101,0.1000,-0.500,-0.066,1039.85,TrailingStopHit(30.238),,30.238
20250325 11:07:00 US/Eastern,UGL_aggressive,BUY,25,30.2000,30.2000,32.20,-0.0201,-0.0196,30.3058,30.2270,0.0000,bearish,0.0088,0.1000,,,284.85,"Buy Init: RSI(32.20)<=OS(35), 15mOK, >VWAP",30.100,
20250325 11:31:00 US/Eastern,UGL_aggressive,SELL,25,30.0900,30.2000,32.14,-0.0152,-0.0189,30.2783,30.1340,0.0000,bearish,0.0147,0.1000,-2.750,-0.364,1037.10,StopLossHit(30.100),30.100,
20250325 11:32:00 US/Eastern,UGL_aggressive,BUY,25,30.0900,30.0900,32.14,-0.0180,-0.0187,30.2783,30.1330,0.0000,bearish,0.0137,0.1000,,,284.85,"Buy Init: RSI(32.14)<=OS(35), 15mOK, >VWAP",29.990,
20250325 11:35:00 US/Eastern,PSQ_aggressive,SELL,25,39.0200,39.0000,71.73,0.0086,0.0033,39.0909,38.9785,0.0000,bearish,0.0124,0.1000,0.500,0.051,1260.35,RSIOverbought(71.73>=70),,
20250325 11:37:00 US/Eastern,IBIT_aggressive,BUY,25,49.9000,49.9000,34.68,-0.0320,-0.0197,49.9131,49.9970,0.0000,bullish,0.0514,0.1000,,,12.85,"Buy Init: RSI(34.68)<=OS(35), 15mOK, >VWAP",49.800,
20250325 11:39:00 US/Eastern,UGL_aggressive,SELL,25,30.1600,30.0900,50.16,0.0022,-0.0067,30.2761,30.1460,0.0000,bearish,0.0180,0.1000,1.750,0.233,766.85,TrailingStopHit(30.178),,30.178
20250325 11:44:00 US/Eastern,IBIT_aggressive,SELL,7,50.0600,49.9000,58.58,-0.0072,-0.0188,49.9158,49.9950,0.0000,bullish,0.0489,0.1000,1.120,0.321,1117.27,PartialTP 1 (1.5R @50.050),,
20250325 11:47:00 US/Eastern,IBIT_aggressive,SELL,18,49.9900,49.9000,47.94,-0.0008,-0.0100,49.9175,49.9870,0.0000,bullish,0.0485,0.1000,1.620,0.180,2017.09,TrailingStopHit(50.002),,50.002
20250325 11:47:00 US/Eastern,LI_aggressive,BUY,25,26.1400,26.1400,33.32,-0.0126,0.0016,26.1350,26.2205,0.0000,bearish,0.0252,0.1000,,,1363.59,"Buy Init: RSI(33.32)<=OS(35), 15mOK, >VWAP",26.040,
20250325 11:53:00 US/Eastern,HOOD_aggressive,BUY,25,47.4100,47.4100,32.68,-0.0671,-0.0514,48.3427,47.6450,0.0000,bullish,0.1020,0.1530,,,178.34,"Buy Init: RSI(32.68)<=OS(35), 15mOK, >VWAP",47.257,
20250325 12:02:00 US/Eastern,HOOD_aggressive,SELL,25,47.2400,47.4100,33.63,-0.0941,-0.0844,48.2991,47.5315,0.0000,bullish,0.1136,0.1530,-4.250,-0.359,1359.34,TrailingStopHit(47.334),,47.334
20250325 12:04:00 US/Eastern,CONL_aggressive,BUY,25,19.4400,19.4400,34.76,-0.0712,-0.0454,19.3823,19.6600,0.0000,bullish,0.0738,0.1107,,,873.34,"Buy Init: RSI(34.76)<=OS(35), 15mOK, >VWAP",19.329,
20250325 12:14:00 US/Eastern,CONL_aggressive,SELL,25,19.2800,19.4400,30.47,-0.1007,-0.0887,19.3820,19.4595,0.0000,bullish,0.0642,0.1107,-4.000,-0.823,1355.34,StopLossHit(19.329),19.329,
20250325 12:15:00 US/Eastern,CONL_aggressive,BUY,25,19.2000,19.2000,26.53,-0.1079,-0.0926,19.3811,19.4390,0.0000,bullish,0.0668,0.1002,,,875.34,"Buy Init: RSI(26.53)<=OS(35), 15mOK, >VWAP",19.100,
20250325 12:25:00 US/Eastern,CONL_aggressive,SELL,25,19.1600,19.2000,34.61,-0.0957,-0.1062,19.3767,19.2610,0.0000,bullish,0.0634,0.1002,-1.000,-0.208,1354.34,TrailingStopHit(19.164),,19.164
20250325 12:26:00 US/Eastern,CONL_aggressive,BUY,25,19.1000,19.1000,31.00,-0.0979,-0.1045,19.3763,19.2455,0.0000,bullish,0.0632,0.1000,,,876.84,"Buy Init: RSI(31.00)<=OS(35), 15mOK, >VWAP",19.000,
20250325 12:30:00 US/Eastern,CONL_aggressive,SELL,25,19.0900,19.1000,34.36,-0.0854,-0.0937,19.3749,19.1980,0.0000,bullish,0.0647,0.1000,-0.250,-0.052,1354.09,TrailingStopHit(19.112),,19.112
20250325 12:45:00 US/Eastern,LI_aggressive,SELL,25,26.0300,26.1400,31.94,-0.0114,-0.0090,26.1306,26.0740,0.0000,bearish,0.0202,0.1000,-2.750,-0.421,2004.84,StopLossHit(26.040),26.040,
20250325 12:54:00 US/Eastern,PSQ_aggressive,BUY,25,39.0000,39.0000,30.78,-0.0100,-0.0047,39.0806,39.0455,0.0000,bearish,0.0120,0.1000,,,1029.84,"Buy Init: RSI(30.78)<=OS(35), 15mOK, >VWAP",38.900,
20250325 13:00:00 US/Eastern,PSQ_aggressive,SELL,25,39.0100,39.0000,40.33,-0.0085,-0.0077,39.0801,39.0305,0.0000,bearish,0.0131,0.1000,0.250,0.026,2005.09,TrailingStopHit(39.014),,39.014
20250325 13:02:00 US/Eastern,PSQ_aggressive,BUY,25,38.9900,38.9900,34.23,-0.0109,-0.0086,39.0798,39.0255,0.0000,bearish,0.0127,0.1000,,,1030.34,"Buy Init: RSI(34.23)<=OS(35), 15mOK, >VWAP",38.890,
20250325 13:02:00 US/Eastern,UGL_aggressive,BUY,25,30.1500,30.1500,26.33,-0.0010,0.0057,30.2636,30.2025,0.0000,bearish,0.0090,0.1000,,,276.59,"Buy Init: RSI(26.33)<=OS(35), 15mOK, >VWAP",30.050,
20250325 13:07:00 US/Eastern,PSQ_aggressive,SELL,25,38.9800,38.9900,33.13,-0.0147,-0.0119,39.0789,39.0125,0.0000,bearish,0.0117,0.1000,-0.250,-0.026,1251.09,TrailingStopHit(38.986),,38.986
20250325 13:08:00 US/Eastern,PSQ_aggressive,BUY,25,38.9800,38.9800,33.13,-0.0153,-0.0126,39.0789,39.0095,0.0000,bearish,0.0109,0.1000,,,276.59,"Buy Init: RSI(33.13)<=OS(35), 15mOK, >VWAP",38.880,
20250325 13:10:00 US/Eastern,UGL_aggressive,SELL,25,30.1600,30.1500,36.97,-0.0092,-0.0060,30.2627,30.1855,0.0000,bearish,0.0072,0.1000,0.250,0.033,1030.59,TrailingStopHit(30.161),,30.161
20250325 13:12:00 US/Eastern,UGL_aggressive,BUY,25,30.1500,30.1500,32.33,-0.0101,-0.0074,30.2626,30.1800,0.0000,bearish,0.0069,0.1000,,,276.84,"Buy Init: RSI(32.33)<=OS(35), 15mOK, >VWAP",30.050,
20250325 13:18:00 US/Eastern,UGL_aggressive,SELL,25,30.1500,30.1500,34.45,-0.0087,-0.0084,30.2622,30.1635,0.0000,bearish,0.0057,0.1000,0.000,0.000,1030.59,TrailingStopHit(30.153),,30.153
20250325 13:18:00 US/Eastern,LI_aggressive,BUY,25,26.0300,26.0300,29.55,-0.0084,-0.0034,26.1280,26.0695,0.0000,bearish,0.0174,0.1000,,,379.84,"Buy Init: RSI(29.55)<=OS(35), 15mOK, >VWAP",25.930,
20250325 13:27:00 US/Eastern,PSQ_aggressive,SELL,25,39.0800,38.9800,71.43,0.0158,0.0086,39.0769,39.0240,0.0000,bearish,0.0114,0.1000,2.500,0.257,1356.84,RSIOverbought(71.43>=70),,
20250325 13:28:00 US/Eastern,HIMS_aggressive,BUY,25,36.1500,36.1500,32.77,-0.0546,-0.0207,37.0772,36.3510,0.0000,bullish,0.0762,0.1142,,,453.09,"Buy Init: RSI(32.77)<=OS(35), 15mOK, >VWAP",36.036,
20250325 13:29:00 US/Eastern,LI_aggressive,SELL,25,26.0200,26.0300,33.80,-0.0104,-0.0096,26.1266,26.0425,0.0000,bearish,0.0161,0.1000,-0.250,-0.038,1103.59,TrailingStopHit(26.021),,26.021
20250325 13:30:00 US/Eastern,CONL_aggressive,BUY,25,18.9900,18.9900,30.21,-0.0835,-0.0610,19.3607,19.1795,0.0000,bullish,0.0510,0.1000,,,628.84,"Buy Init: RSI(30.21)<=OS(35), 15mOK, >VWAP",18.890,
20250325 13:36:00 US/Eastern,CONL_aggressive,SELL,25,19.0400,18.9900,41.01,-0.0619,-0.0691,19.3499,19.0905,0.0000,bullish,0.0527,0.1000,1.250,0.263,1104.84,TrailingStopHit(19.047),,19.047
