timestamp,symbol_profile,trade_type,shares,price,avg_cost_basis,rsi,macd_line,macd_signal,vwap,sma20,sma50,trend_15m,atr,risk_per_share,pnl,pnl_pct,cash_balance,reason,stop_price_triggered,trailing_stop_triggered
20250325 12:05:00 US/Eastern,TQQQ_moderate,SELL,14,66.8300,66.8600,41.18,-0.0468,-0.0514,66.7750,66.9160,0.0000,bullish,0.0901,0.2500,-0.420,-0.045,2000.65,TrailingStopHit(66.835),,66.835
20250325 13:20:00 US/Eastern,TQQQ_moderate,BUY,14,66.8500,66.8500,34.99,-0.0217,0.0185,66.8022,67.0610,0.0000,bullish,0.0692,0.2500,,,1064.75,"Buy Init: RSI(34.99)<=OS(35), 15mOK, >VWAP",66.600,
20250325 13:25:00 US/Eastern,NVDA_moderate,BUY,8,120.6700,120.6700,32.59,-0.0568,-0.0332,120.1187,120.8755,0.0000,bullish,0.0921,0.2500,,,99.39,"Buy Init: RSI(32.59)<=OS(35), 15mOK, >VWAP",120.420,
20250325 13:43:00 US/Eastern,NVDA_moderate,SELL,8,120.5500,120.6700,43.68,-0.0444,-0.0591,120.1383,120.5565,0.0000,bullish,0.1038,0.2500,-0.960,-0.099,1063.79,TrailingStopHit(120.564),,120.564
20250325 13:52:00 US/Eastern,TQQQ_moderate,SELL,14,66.5600,66.8500,35.19,-0.0413,-0.0411,66.7921,66.6545,0.0000,bullish,0.0769,0.2500,-4.060,-0.434,1995.63,StopLossHit(66.600),66.600,
20250325 15:02:00 US/Eastern,SOXS_moderate,BUY,20,22.9400,22.9400,31.23,-0.0186,-0.0043,22.7937,23.0510,0.0000,bullish,0.0360,0.2500,,,1536.83,"Buy Init: RSI(31.23)<=OS(35), 15mOK, >VWAP",22.690,
20250325 15:18:00 US/Eastern,SOXS_moderate,SELL,20,22.9800,22.9400,46.97,-0.0064,-0.0136,22.7994,22.9735,0.0000,bullish,0.0374,0.2500,0.800,0.174,1996.43,TrailingStopHit(22.984),,22.984
20250325 15:34:00 US/Eastern,SOXS_moderate,BUY,20,22.8700,22.8700,33.51,-0.0224,-0.0145,22.8047,22.9595,0.0000,bullish,0.0323,0.2500,,,1539.03,"Buy Init: RSI(33.51)<=OS(35), 15mOK, >VWAP",22.620,
20250325 15:37:00 US/Eastern,SOXS_moderate,SELL,20,22.8400,22.8700,32.58,-0.0290,-0.0201,22.8060,22.9390,0.0000,bullish,0.0386,0.2500,-0.600,-0.131,1995.83,TrailingStopHit(22.842),,22.842
20250325 15:48:00 US/Eastern,SOXS_moderate,BUY,20,22.8100,22.8100,34.51,-0.0292,-0.0232,22.8074,22.8950,0.0000,bullish,0.0421,0.2500,,,1539.63,"Buy Init: RSI(34.51)<=OS(35), 15mOK, >VWAP",22.560,
20250325 15:59:00 US/Eastern,SOXS_moderate,SELL,20,22.9200,22.8100,52.29,0.0037,-0.0106,22.8158,22.8835,0.0000,bullish,0.0564,0.2500,2.200,0.482,1998.03,EndOfDayExit,,
20250326 15:50:00 US/Eastern,SQQQ_moderate,BUY,20,34.7700,34.7700,29.58,-0.0483,-0.0291,34.3299,34.9745,0.0000,bullish,0.0681,0.2500,,,1302.63,"Buy Init: RSI(29.58)<=OS(35), 15mOK, >VWAP",34.520,
20250326 15:59:00 US/Eastern,SQQQ_moderate,SELL,20,34.8600,34.7700,46.12,-0.0487,-0.0507,34.3507,34.8750,0.0000,bullish,0.0671,0.2500,1.800,0.259,1999.83,EndOfDayExit,,
20250327 09:43:00 US/Eastern,TLT_moderate,BUY,11,88.9400,88.9400,31.79,0.0000,0.0000,88.9007,88.8993,0.0000,bullish,0.0548,0.2500,,,1021.49,"Buy Init: RSI(31.79)<=OS(35), 15mOK, >VWAP",88.690,
20250327 09:59:00 US/Eastern,TLT_moderate,SELL,11,88.7900,88.9400,31.36,-0.0320,-0.0196,88.8768,88.8655,0.0000,bullish,0.0497,0.2500,-1.650,-0.169,1998.18,TrailingStopHit(88.876),,88.876
20250327 12:18:00 US/Eastern,SOXS_moderate,BUY,20,26.1900,26.1900,34.29,-0.0247,0.0080,26.0915,26.3995,0.0000,bullish,0.0683,0.2500,,,1474.38,"Buy Init: RSI(34.29)<=OS(35), 15mOK, >VWAP",25.940,
20250327 12:33:00 US/Eastern,SOXS_moderate,SELL,20,26.2800,26.1900,45.10,-0.0041,-0.0087,26.0993,26.2910,0.0000,bullish,0.0638,0.2500,1.800,0.344,1999.98,TrailingStopHit(26.294),,26.294
20250327 14:04:00 US/Eastern,SOXS_moderate,BUY,20,26.4200,26.4200,34.22,-0.0314,-0.0124,26.1845,26.5695,0.0000,bullish,0.0676,0.2500,,,1471.58,"Buy Init: RSI(34.22)<=OS(35), 15mOK, >VWAP",26.170,
20250327 14:07:00 US/Eastern,SQQQ_moderate,BUY,20,35.1000,35.1000,34.14,-0.0298,-0.0047,35.0907,35.2740,0.0000,bullish,0.0726,0.2500,,,769.58,"Buy Init: RSI(34.14)<=OS(35), 15mOK, >VWAP",34.850,
20250327 14:14:00 US/Eastern,SQQQ_moderate,SELL,20,35.0400,35.1000,34.68,-0.0552,-0.0386,35.0909,35.2220,0.0000,bullish,0.0797,0.2500,-1.200,-0.171,1470.38,TrailingStopHit(35.051),,35.051
20250327 14:44:00 US/Eastern,SOXS_moderate,SELL,20,26.1500,26.4200,32.73,-0.0551,-0.0448,26.1901,26.2725,0.0000,bullish,0.0621,0.2500,-5.400,-1.022,1993.38,StopLossHit(26.170),26.170,
20250328 09:43:00 US/Eastern,HYG_moderate,BUY,12,78.9300,78.9300,21.24,0.0000,0.0000,78.9149,78.9157,0.0000,bullish,0.0391,0.2500,,,1046.22,"Buy Init: RSI(21.24)<=OS(35), 15mOK, >VWAP",78.680,
20250328 11:49:00 US/Eastern,HYG_moderate,SELL,12,78.8100,78.9300,67.33,0.0021,-0.0010,78.8100,78.7805,0.0000,bullish,0.0148,0.2500,-1.440,-0.152,1991.94,RSIOverbought(67.33>=65),,
20250328 13:59:00 US/Eastern,SOXS_moderate,BUY,20,28.8800,28.8800,30.05,-0.0308,-0.0140,28.0790,29.0530,0.0000,bullish,0.0625,0.2500,,,1414.34,"Buy Init: RSI(30.05)<=OS(35), 15mOK, >VWAP",28.630,
20250328 14:09:00 US/Eastern,SOXS_moderate,SELL,20,28.7700,28.8800,32.88,-0.0690,-0.0592,28.0957,28.9380,0.0000,bullish,0.0671,0.2500,-2.200,-0.381,1989.74,TrailingStopHit(28.799),,28.799
20250328 14:11:00 US/Eastern,SQQQ_moderate,BUY,20,38.0400,38.0400,31.34,-0.0481,-0.0337,37.3373,38.2250,0.0000,bullish,0.0654,0.2500,,,1228.94,"Buy Init: RSI(31.34)<=OS(35), 15mOK, >VWAP",37.790,
20250328 14:11:00 US/Eastern,SOXS_moderate,BUY,20,28.7300,28.7300,32.11,-0.0741,-0.0638,28.0996,28.9045,0.0000,bullish,0.0676,0.2500,,,654.34,"Buy Init: RSI(32.11)<=OS(35), 15mOK, >VWAP",28.480,
20250328 14:31:00 US/Eastern,SQQQ_moderate,SELL,20,38.1900,38.0400,47.31,0.0055,0.0022,37.3620,38.1980,0.0000,bullish,0.0646,0.2500,3.000,0.394,1418.14,TrailingStopHit(38.193),,38.193
20250328 14:31:00 US/Eastern,SOXS_moderate,SELL,20,28.7700,28.7300,43.09,-0.0150,-0.0224,28.1278,28.7985,0.0000,bullish,0.0639,0.2500,0.800,0.139,1993.54,TrailingStopHit(28.794),,28.794
20250328 14:54:00 US/Eastern,SOXS_moderate,BUY,20,28.6800,28.6800,33.59,-0.0232,-0.0049,28.1566,28.8225,0.0000,bullish,0.0577,0.2500,,,1419.94,"Buy Init: RSI(33.59)<=OS(35), 15mOK, >VWAP",28.430,
20250328 15:02:00 US/Eastern,TLT_moderate,BUY,11,90.2000,90.2000,32.29,-0.0044,0.0082,90.1031,90.2815,0.0000,bullish,0.0276,0.2500,,,427.74,"Buy Init: RSI(32.29)<=OS(35), 15mOK, >VWAP",89.950,
20250328 15:07:00 US/Eastern,SOXS_moderate,SELL,20,28.4300,28.6800,33.38,-0.0965,-0.0743,28.1706,28.6340,0.0000,bullish,0.0751,0.2500,-5.000,-0.872,996.34,StopLossHit(28.430),28.430,
20250328 15:08:00 US/Eastern,SOXS_moderate,BUY,20,28.4200,28.4200,32.85,-0.0986,-0.0791,28.1712,28.6110,0.0000,bullish,0.0726,0.2500,,,427.94,"Buy Init: RSI(32.85)<=OS(35), 15mOK, >VWAP",28.170,
20250328 15:21:00 US/Eastern,SOXS_moderate,SELL,20,28.8300,28.4200,65.73,0.0240,-0.0167,28.1865,28.5735,0.0000,bullish,0.0756,0.2500,8.200,1.443,1004.54,RSIOverbought(65.73>=65),,
20250328 15:25:00 US/Eastern,TLT_moderate,SELL,11,90.1900,90.2000,42.44,-0.0062,-0.0089,90.1083,90.1935,0.0000,bullish,0.0199,0.2500,-0.110,-0.011,1996.63,TrailingStopHit(90.190),,90.190
20250328 15:34:00 US/Eastern,HYG_moderate,BUY,12,78.8100,78.8100,27.43,-0.0022,0.0049,78.7871,78.8570,0.0000,bullish,0.0157,0.2500,,,1050.91,"Buy Init: RSI(27.43)<=OS(35), 15mOK, >VWAP",78.560,
20250328 15:56:00 US/Eastern,TLT_moderate,BUY,11,90.1500,90.1500,31.38,-0.0086,-0.0030,90.1201,90.2050,0.0000,bullish,0.0252,0.2500,,,59.26,"Buy Init: RSI(31.38)<=OS(35), 15mOK, >VWAP",89.900,
20250328 15:59:00 US/Eastern,HYG_moderate,SELL,12,78.8100,78.8100,34.78,-0.0034,-0.0025,78.7903,78.8335,0.0000,bullish,0.0159,0.2500,0.000,0.000,1004.98,TrailingStopHit(78.826),,78.826
20250328 15:59:00 US/Eastern,TLT_moderate,SELL,11,90.1700,90.1500,44.87,-0.0164,-0.0094,90.1232,90.1940,0.0000,bullish,0.0289,0.2500,0.220,0.022,1996.85,EndOfDayExit,,
