timestamp,symbol_profile,trade_type,shares,price,avg_cost_basis,rsi,macd_line,macd_signal,vwap,sma20,sma50,trend_15m,atr,risk_per_share,pnl,pnl_pct,cash_balance,reason,stop_price_triggered,trailing_stop_triggered
20250324 15:54:00 US/Eastern,SQQQ_aggressive,SELL,25,33.9400,34.0100,34.61,-0.0199,-0.0109,34.3102,34.0885,0.0000,bearish,0.0613,0.1000,-1.750,-0.206,2011.92,TrailingStopHit(34.046),,34.046
20250324 15:56:00 US/Eastern,NVDA_aggressive,BUY,12,121.5500,121.5500,34.24,-0.0292,-0.0106,121.2216,121.7470,0.0000,bearish,0.1420,0.2130,,,553.32,"Buy Init: RSI(34.24)<=OS(35), 15mOK, >VWAP",121.337,
20250324 15:59:00 US/Eastern,NVDA_aggressive,SELL,12,121.2300,121.5500,22.46,-0.0928,-0.0397,121.2248,121.7195,0.0000,bearish,0.1476,0.2130,-3.840,-0.263,2008.08,EndOfDayExit,,
20250325 09:43:00 US/Eastern,XLF_aggressive,BUY,25,50.2900,50.2900,31.25,0.0000,0.0000,50.3091,50.3114,0.0000,bullish,0.0649,0.1000,,,750.83,"Buy Init: RSI(31.25)<=OS(35), 15mOK, >VWAP",50.190,
20250325 09:52:00 US/Eastern,XLF_aggressive,SELL,25,50.1900,50.2900,30.16,0.0000,0.0000,50.2862,50.2695,0.0000,bullish,0.0619,0.1000,-2.500,-0.199,2005.58,StopLossHit(50.190),50.190,
20250325 09:52:00 US/Eastern,BAC_aggressive,BUY,25,43.2200,43.2200,24.77,0.0000,0.0000,43.3505,43.2995,0.0000,bullish,0.0840,0.1261,,,925.08,"Buy Init: RSI(24.77)<=OS(35), 15mOK, >VWAP",43.094,
20250325 10:04:00 US/Eastern,BAC_aggressive,SELL,25,43.1300,43.2200,30.36,-0.0546,-0.0469,43.3138,43.2040,0.0000,bullish,0.0707,0.1261,-2.250,-0.208,2003.33,TrailingStopHit(43.195),,43.195
20250325 10:05:00 US/Eastern,BAC_aggressive,BUY,25,43.1400,43.1400,31.74,-0.0523,-0.0480,43.3121,43.1985,0.0000,bullish,0.0678,0.1016,,,924.83,"Buy Init: RSI(31.74)<=OS(35), 15mOK, >VWAP",43.038,
20250325 10:25:00 US/Eastern,BAC_aggressive,SELL,25,43.2100,43.1400,45.99,0.0118,0.0019,43.2814,43.2030,0.0000,bullish,0.0524,0.1016,1.750,0.162,2005.08,TrailingStopHit(43.227),,43.227
20250325 10:27:00 US/Eastern,FXI_aggressive,BUY,25,36.5000,36.5000,34.17,-0.0239,-0.0138,36.5578,36.5840,0.0000,bearish,0.0327,0.1000,,,1092.58,"Buy Init: RSI(34.17)<=OS(35), 15mOK, >VWAP",36.400,
20250325 10:29:00 US/Eastern,SQQQ_aggressive,BUY,25,33.6800,33.6800,33.77,-0.0392,-0.0352,33.9392,33.8075,0.0000,bearish,0.0734,0.1101,,,250.58,"Buy Init: RSI(33.77)<=OS(35), 15mOK, >VWAP",33.570,
20250325 10:33:00 US/Eastern,FXI_aggressive,SELL,25,36.4800,36.5000,34.05,-0.0278,-0.0228,36.5540,36.5355,0.0000,bearish,0.0315,0.1000,-0.500,-0.055,1162.58,TrailingStopHit(36.482),,36.482
20250325 10:35:00 US/Eastern,SQQQ_aggressive,SELL,25,33.7300,33.6800,42.40,-0.0318,-0.0355,33.9260,33.7855,0.0000,bearish,0.0687,0.1101,1.250,0.148,2005.83,TrailingStopHit(33.748),,33.748
20250325 10:36:00 US/Eastern,FXI_aggressive,BUY,25,36.4700,36.4700,34.68,-0.0281,-0.0251,36.5526,36.5195,0.0000,bearish,0.0299,0.1000,,,1094.08,"Buy Init: RSI(34.68)<=OS(35), 15mOK, >VWAP",36.370,
20250325 10:40:00 US/Eastern,SQQQ_aggressive,BUY,25,33.6100,33.6100,33.24,-0.0536,-0.0426,33.9121,33.7455,0.0000,bearish,0.0615,0.1000,,,253.83,"Buy Init: RSI(33.24)<=OS(35), 15mOK, >VWAP",33.510,
20250325 10:42:00 US/Eastern,FXI_aggressive,SELL,25,36.4600,36.4700,36.51,-0.0255,-0.0253,36.5497,36.4990,0.0000,bearish,0.0274,0.1000,-0.250,-0.027,1165.33,TrailingStopHit(36.467),,36.467
20250325 10:43:00 US/Eastern,FXI_aggressive,BUY,25,36.4500,36.4500,34.76,-0.0266,-0.0255,36.5495,36.4940,0.0000,bearish,0.0269,0.1000,,,254.08,"Buy Init: RSI(34.76)<=OS(35), 15mOK, >VWAP",36.350,
20250325 11:00:00 US/Eastern,SQQQ_aggressive,SELL,25,33.5500,33.6100,42.40,-0.0330,-0.0454,33.8544,33.5600,0.0000,bearish,0.0533,0.1000,-1.500,-0.179,1092.83,TrailingStopHit(33.556),,33.556
20250325 11:11:00 US/Eastern,FXI_aggressive,SELL,25,36.5400,36.4500,54.51,0.0130,0.0127,36.5436,36.5325,0.0000,bearish,0.0223,0.1000,2.250,0.247,2006.33,TrailingStopHit(36.543),,36.543
20250325 11:22:00 US/Eastern,HYG_aggressive,BUY,18,79.5000,79.5000,34.37,-0.0023,-0.0018,79.5217,79.5155,0.0000,bearish,0.0126,0.1000,,,575.33,"Buy Init: RSI(34.37)<=OS(35), 15mOK, >VWAP",79.400,
20250325 11:42:00 US/Eastern,HYG_aggressive,SELL,18,79.4900,79.5000,38.13,-0.0025,-0.0021,79.5204,79.5040,0.0000,bearish,0.0118,0.1000,-0.180,-0.013,2006.15,TrailingStopHit(79.496),,79.496
20250325 11:42:00 US/Eastern,FXI_aggressive,BUY,25,36.4400,36.4400,27.81,-0.0189,-0.0133,36.5385,36.4945,0.0000,bearish,0.0201,0.1000,,,1095.15,"Buy Init: RSI(27.81)<=OS(35), 15mOK, >VWAP",36.340,
20250325 11:48:00 US/Eastern,BAC_aggressive,BUY,25,43.2000,43.2000,30.32,-0.0166,-0.0128,43.2757,43.2490,0.0000,bullish,0.0252,0.1000,,,15.15,"Buy Init: RSI(30.32)<=OS(35), 15mOK, >VWAP",43.100,
20250325 11:53:00 US/Eastern,FXI_aggressive,SELL,25,36.4100,36.4400,33.09,-0.0279,-0.0265,36.5335,36.4390,0.0000,bearish,0.0199,0.1000,-0.750,-0.082,925.40,TrailingStopHit(36.426),,36.426
20250325 11:53:00 US/Eastern,BAC_aggressive,SELL,25,43.1900,43.2000,32.34,-0.0214,-0.0175,43.2743,43.2300,0.0000,bullish,0.0248,0.1000,-0.250,-0.023,2005.15,TrailingStopHit(43.190),,43.190
20250325 11:54:00 US/Eastern,TQQQ_aggressive,BUY,22,66.8600,66.8600,34.67,-0.0526,-0.0447,66.7705,66.9950,0.0000,bullish,0.0781,0.1171,,,534.23,"Buy Init: RSI(34.67)<=OS(35), 15mOK, >VWAP",66.743,
20250325 12:05:00 US/Eastern,TQQQ_aggressive,SELL,22,66.8300,66.8600,41.18,-0.0468,-0.0514,66.7750,66.9160,0.0000,bullish,0.0901,0.1171,-0.660,-0.045,2004.49,TrailingStopHit(66.862),,66.862
20250325 12:05:00 US/Eastern,HYG_aggressive,BUY,18,79.4700,79.4700,34.45,-0.0078,-0.0068,79.5172,79.4850,0.0000,bearish,0.0123,0.1000,,,574.03,"Buy Init: RSI(34.45)<=OS(35), 15mOK, >VWAP",79.370,
20250325 12:19:00 US/Eastern,HYG_aggressive,SELL,18,79.4800,79.4700,45.22,-0.0001,-0.0014,79.5156,79.4815,0.0000,bearish,0.0108,0.1000,0.180,0.013,2004.67,TrailingStopHit(79.487),,79.487
20250325 12:30:00 US/Eastern,TQQQ_aggressive,BUY,22,66.7000,66.7000,34.11,-0.0379,-0.0270,66.7808,66.8470,0.0000,bullish,0.0802,0.1203,,,537.27,"Buy Init: RSI(34.11)<=OS(35), 15mOK, >VWAP",66.580,
20250325 12:47:00 US/Eastern,TQQQ_aggressive,SELL,6,66.9100,66.7000,60.76,0.0121,-0.0116,66.7795,66.7600,0.0000,bullish,0.0736,0.1203,1.260,0.315,938.73,PartialTP 1 (1.5R @66.881),,
20250325 12:51:00 US/Eastern,TQQQ_aggressive,SELL,6,66.9500,66.7000,62.24,0.0289,0.0079,66.7807,66.7915,0.0000,bullish,0.0708,0.1203,1.500,0.375,1340.43,PartialTP 2 (2.0R @66.941),,
20250325 12:54:00 US/Eastern,SQQQ_aggressive,BUY,25,33.6600,33.6600,32.80,-0.0248,-0.0128,33.7854,33.7530,0.0000,bearish,0.0389,0.1000,,,498.93,"Buy Init: RSI(32.80)<=OS(35), 15mOK, >VWAP",33.560,
20250325 12:56:00 US/Eastern,TQQQ_aggressive,SELL,10,66.9100,66.7000,53.09,0.0489,0.0345,66.7842,66.8700,0.0000,bullish,0.0724,0.1203,2.100,0.315,1168.03,TrailingStopHit(66.943),,66.943
20250325 13:00:00 US/Eastern,SQQQ_aggressive,SELL,25,33.6700,33.6600,39.90,-0.0217,-0.0200,33.7843,33.7165,0.0000,bearish,0.0396,0.1000,0.250,0.030,2009.78,TrailingStopHit(33.672),,33.672
20250325 13:02:00 US/Eastern,SQQQ_aggressive,BUY,25,33.6200,33.6200,33.41,-0.0283,-0.0223,33.7833,33.7045,0.0000,bearish,0.0397,0.1000,,,1169.28,"Buy Init: RSI(33.41)<=OS(35), 15mOK, >VWAP",33.520,
20250325 13:22:00 US/Eastern,SQQQ_aggressive,SELL,7,33.7800,33.6200,67.59,0.0210,0.0007,33.7775,33.6565,0.0000,bearish,0.0376,0.1000,1.120,0.476,1405.74,PartialTP 1 (1.5R @33.770),,
20250325 13:25:00 US/Eastern,BAC_aggressive,BUY,25,43.2000,43.2000,30.04,-0.0128,-0.0075,43.2662,43.2480,0.0000,bullish,0.0214,0.1000,,,325.74,"Buy Init: RSI(30.04)<=OS(35), 15mOK, >VWAP",43.100,
20250325 13:27:00 US/Eastern,SQQQ_aggressive,SELL,7,33.8400,33.6200,73.32,0.0398,0.0231,33.7781,33.7060,0.0000,bearish,0.0390,0.1000,1.540,0.654,562.62,PartialTP 2 (2.0R @33.820),,
20250325 13:28:00 US/Eastern,SQQQ_aggressive,SELL,11,33.8700,33.6200,76.23,0.0451,0.0275,33.7783,33.7205,0.0000,bearish,0.0391,0.1000,2.750,0.744,935.19,RSIOverbought(76.23>=70),,
20250325 13:28:00 US/Eastern,FXI_aggressive,BUY,25,36.4200,36.4200,32.36,-0.0077,-0.0031,36.5119,36.4515,0.0000,bearish,0.0149,0.1000,,,24.69,"Buy Init: RSI(32.36)<=OS(35), 15mOK, >VWAP",36.320,
20250325 13:43:00 US/Eastern,FXI_aggressive,SELL,25,36.4200,36.4200,44.82,-0.0050,-0.0074,36.5096,36.4225,0.0000,bearish,0.0140,0.1000,0.000,0.000,935.19,TrailingStopHit(36.423),,36.423
20250325 13:47:00 US/Eastern,BAC_aggressive,SELL,25,43.2300,43.2000,48.07,0.0058,0.0033,43.2640,43.2260,0.0000,bullish,0.0202,0.1000,0.750,0.069,2015.94,TrailingStopHit(43.246),,43.246
20250325 13:53:00 US/Eastern,XLF_aggressive,BUY,25,50.2800,50.2800,32.98,-0.0090,-0.0023,50.3204,50.3265,0.0000,bullish,0.0220,0.1000,,,758.94,"Buy Init: RSI(32.98)<=OS(35), 15mOK, >VWAP",50.180,
20250325 13:59:00 US/Eastern,XLF_aggressive,SELL,25,50.2700,50.2800,33.44,-0.0125,-0.0087,50.3202,50.3155,0.0000,bullish,0.0208,0.1000,-0.250,-0.020,2015.69,TrailingStopHit(50.275),,50.275
20250325 13:59:00 US/Eastern,BAC_aggressive,BUY,25,43.1800,43.1800,34.90,-0.0106,-0.0057,43.2627,43.2245,0.0000,bullish,0.0213,0.1000,,,936.19,"Buy Init: RSI(34.90)<=OS(35), 15mOK, >VWAP",43.080,
20250325 14:14:00 US/Eastern,SQQQ_aggressive,BUY,25,33.7600,33.7600,34.89,-0.0170,-0.0014,33.7864,33.8525,0.0000,bearish,0.0428,0.1000,,,92.19,"Buy Init: RSI(34.89)<=OS(35), 15mOK, >VWAP",33.660,
20250325 14:18:00 US/Eastern,SQQQ_aggressive,SELL,25,33.7300,33.7600,33.49,-0.0273,-0.0143,33.7862,33.8350,0.0000,bearish,0.0432,0.1000,-0.750,-0.089,935.44,TrailingStopHit(33.738),,33.738
20250325 14:18:00 US/Eastern,FXI_aggressive,BUY,25,36.3900,36.3900,34.76,-0.0063,-0.0056,36.5066,36.4010,0.0000,bearish,0.0130,0.1000,,,25.69,"Buy Init: RSI(34.76)<=OS(35), 15mOK, >VWAP",36.290,
20250325 14:23:00 US/Eastern,FXI_aggressive,SELL,25,36.3900,36.3900,40.36,-0.0045,-0.0050,36.5062,36.3995,0.0000,bearish,0.0126,0.1000,0.000,0.000,935.44,TrailingStopHit(36.395),,36.395
20250325 14:25:00 US/Eastern,FXI_aggressive,BUY,25,36.3600,36.3600,27.30,-0.0080,-0.0057,36.5059,36.3960,0.0000,bearish,0.0144,0.1000,,,26.44,"Buy Init: RSI(27.30)<=OS(35), 15mOK, >VWAP",36.260,
20250325 14:25:00 US/Eastern,BAC_aggressive,SELL,25,43.2200,43.1800,46.28,0.0079,0.0076,43.2600,43.2290,0.0000,bullish,0.0235,0.1000,1.000,0.093,1106.94,TrailingStopHit(43.232),,43.232
20250325 14:29:00 US/Eastern,FXI_aggressive,SELL,25,36.3500,36.3600,31.89,-0.0134,-0.0093,36.5041,36.3875,0.0000,bearish,0.0139,0.1000,-0.250,-0.028,2015.69,TrailingStopHit(36.353),,36.353
20250325 14:29:00 US/Eastern,TLT_aggressive,BUY,16,89.9100,89.9100,30.51,-0.0144,-0.0081,89.8067,89.9705,0.0000,bearish,0.0214,0.1000,,,577.13,"Buy Init: RSI(30.51)<=OS(35), 15mOK, >VWAP",89.810,
20250325 14:35:00 US/Eastern,TLT_aggressive,SELL,16,89.9000,89.9100,35.30,-0.0172,-0.0144,89.8087,89.9415,0.0000,bearish,0.0227,0.1000,-0.160,-0.011,2015.53,TrailingStopHit(89.903),,89.903
20250325 14:36:00 US/Eastern,FXI_aggressive,BUY,25,36.3400,36.3400,32.24,-0.0166,-0.0148,36.5018,36.3670,0.0000,bearish,0.0152,0.1000,,,1107.03,"Buy Init: RSI(32.24)<=OS(35), 15mOK, >VWAP",36.240,
20250325 14:45:00 US/Eastern,BAC_aggressive,BUY,25,43.1600,43.1600,33.93,-0.0117,-0.0058,43.2581,43.2100,0.0000,bullish,0.0224,0.1000,,,28.03,"Buy Init: RSI(33.93)<=OS(35), 15mOK, >VWAP",43.060,
20250325 14:58:00 US/Eastern,BAC_aggressive,SELL,25,43.1700,43.1600,43.56,-0.0081,-0.0101,43.2560,43.1795,0.0000,bullish,0.0211,0.1000,0.250,0.023,1107.28,TrailingStopHit(43.175),,43.175
20250325 15:02:00 US/Eastern,SOXS_aggressive,BUY,25,22.9400,22.9400,31.23,-0.0186,-0.0043,22.7937,23.0510,0.0000,bullish,0.0360,0.1000,,,533.78,"Buy Init: RSI(31.23)<=OS(35), 15mOK, >VWAP",22.840,
20250325 15:18:00 US/Eastern,SOXS_aggressive,SELL,25,22.9800,22.9400,46.97,-0.0064,-0.0136,22.7994,22.9735,0.0000,bullish,0.0374,0.1000,1.000,0.174,1108.28,TrailingStopHit(22.995),,22.995
20250325 15:34:00 US/Eastern,SOXS_aggressive,BUY,25,22.8700,22.8700,33.51,-0.0224,-0.0145,22.8047,22.9595,0.0000,bullish,0.0323,0.1000,,,536.53,"Buy Init: RSI(33.51)<=OS(35), 15mOK, >VWAP",22.770,
20250325 15:37:00 US/Eastern,SOXS_aggressive,SELL,25,22.8400,22.8700,32.58,-0.0290,-0.0201,22.8060,22.9390,0.0000,bullish,0.0386,0.1000,-0.750,-0.131,1107.53,TrailingStopHit(22.854),,22.854
20250325 15:45:00 US/Eastern,SQQQ_aggressive,BUY,25,33.6100,33.6100,30.34,-0.0302,-0.0272,33.7803,33.6785,0.0000,bearish,0.0409,0.1000,,,267.28,"Buy Init: RSI(30.34)<=OS(35), 15mOK, >VWAP",33.510,
20250325 15:59:00 US/Eastern,FXI_aggressive,SELL,25,36.3100,36.3400,54.71,0.0024,0.0001,36.4242,36.2960,0.0000,bearish,0.0208,0.1000,-0.750,-0.083,1175.03,EndOfDayExit,,
20250325 15:59:00 US/Eastern,SQQQ_aggressive,SELL,25,33.5200,33.6100,33.20,-0.0409,-0.0414,33.7653,33.5770,0.0000,bearish,0.0502,0.1000,-2.250,-0.268,2013.03,EndOfDayExit,,
20250326 09:43:00 US/Eastern,NVDA_aggressive,BUY,12,117.5900,117.5900,27.39,0.0000,0.0000,118.0594,118.0293,0.0000,bearish,0.5056,0.7584,,,601.95,"Buy Init: RSI(27.39)<=OS(35), 15mOK, >VWAP",116.832,
20250326 09:58:00 US/Eastern,NVDA_aggressive,SELL,12,116.4300,117.5900,33.28,-0.4745,-0.4151,117.3954,117.0655,0.0000,bearish,0.4085,0.7584,-13.920,-0.986,1999.11,StopLossHit(116.832),116.832,
20250326 09:58:00 US/Eastern,TQQQ_aggressive,BUY,22,65.5500,65.5500,22.96,-0.2802,-0.1913,66.3473,66.2595,0.0000,bearish,0.2083,0.3124,,,557.01,"Buy Init: RSI(22.96)<=OS(35), 15mOK, >VWAP",65.238,
20250326 10:15:00 US/Eastern,TQQQ_aggressive,SELL,22,65.3200,65.5500,35.47,-0.2119,-0.2265,66.0417,65.4945,0.0000,bearish,0.2091,0.3124,-5.060,-0.351,1994.05,TrailingStopHit(65.409),,65.409
20250326 10:16:00 US/Eastern,NVDA_aggressive,BUY,13,115.2300,115.2300,28.56,-0.4317,-0.4145,116.9257,115.9760,0.0000,bearish,0.3282,0.4923,,,496.06,"Buy Init: RSI(28.56)<=OS(35), 15mOK, >VWAP",114.738,
20250326 10:42:00 US/Eastern,NVDA_aggressive,SELL,13,115.1000,115.2300,41.91,-0.0862,-0.1288,116.4225,115.1635,0.0000,bearish,0.2276,0.4923,-1.690,-0.113,1992.36,TrailingStopHit(115.127),,115.127
20250326 10:42:00 US/Eastern,HYG_aggressive,BUY,18,79.3000,79.3000,33.73,-0.0059,-0.0075,79.3559,79.3050,0.0000,bullish,0.0133,0.1000,,,564.96,"Buy Init: RSI(33.73)<=OS(35), 15mOK, >VWAP",79.200,
20250326 11:44:00 US/Eastern,HYG_aggressive,SELL,18,79.2000,79.3000,34.68,-0.0102,-0.0114,79.3138,79.2160,0.0000,bullish,0.0143,0.1000,-1.800,-0.126,1990.56,StopLossHit(79.200),79.200,
20250326 11:44:00 US/Eastern,PLTR_aggressive,BUY,16,93.7200,93.7200,34.14,-0.1410,-0.1033,94.7704,94.0730,0.0000,bullish,0.1956,0.2934,,,491.04,"Buy Init: RSI(34.14)<=OS(35), 15mOK, >VWAP",93.427,
20250326 12:05:00 US/Eastern,PLTR_aggressive,SELL,16,92.2000,93.7200,33.43,-0.4828,-0.4803,94.4499,92.5875,0.0000,bullish,0.2604,0.2934,-24.320,-1.622,1966.24,StopLossHit(93.427),93.427,
20250326 12:06:00 US/Eastern,FXI_aggressive,BUY,25,36.3500,36.3500,34.19,-0.0220,-0.0191,36.3057,36.3905,0.0000,bearish,0.0255,0.1000,,,1057.49,"Buy Init: RSI(34.19)<=OS(35), 15mOK, >VWAP",36.250,
20250326 12:13:00 US/Eastern,FXI_aggressive,SELL,25,36.3300,36.3500,34.71,-0.0205,-0.0207,36.3062,36.3615,0.0000,bearish,0.0240,0.1000,-0.500,-0.055,1965.74,TrailingStopHit(36.331),,36.331
20250326 12:14:00 US/Eastern,NVDA_aggressive,BUY,13,113.7800,113.7800,34.10,-0.2108,-0.2161,115.8260,113.9935,0.0000,bearish,0.1888,0.2832,,,486.60,"Buy Init: RSI(34.10)<=OS(35), 15mOK, >VWAP",113.497,
20250326 12:39:00 US/Eastern,NVDA_aggressive,SELL,3,114.2100,113.7800,61.06,0.0471,0.0056,115.6769,113.9690,0.0000,bearish,0.1615,0.2832,1.290,0.378,829.23,PartialTP 1 (1.5R @114.205),,
20250326 12:43:00 US/Eastern,NVDA_aggressive,SELL,10,114.0300,113.7800,49.09,0.0412,0.0310,115.6612,114.0410,0.0000,bearish,0.1620,0.2832,2.500,0.220,1969.53,TrailingStopHit(114.056),,114.056
20250326 12:43:00 US/Eastern,HYG_aggressive,BUY,18,79.1100,79.1100,32.44,-0.0116,-0.0081,79.2677,79.1420,0.0000,bullish,0.0134,0.1000,,,545.55,"Buy Init: RSI(32.44)<=OS(35), 15mOK, >VWAP",79.010,
20250326 13:26:00 US/Eastern,HYG_aggressive,SELL,18,79.0000,79.1100,44.90,-0.0170,-0.0203,79.1960,78.9960,0.0000,bullish,0.0181,0.1000,-1.980,-0.139,1967.55,StopLossHit(79.010),79.010,
20250326 13:28:00 US/Eastern,HYG_aggressive,BUY,18,78.9800,78.9800,34.48,-0.0152,-0.0185,79.1922,78.9925,0.0000,bullish,0.0184,0.1000,,,545.91,"Buy Init: RSI(34.48)<=OS(35), 15mOK, >VWAP",78.880,
20250326 13:35:00 US/Eastern,HYG_aggressive,SELL,18,78.9800,78.9800,38.15,-0.0099,-0.0120,79.1836,78.9850,0.0000,bullish,0.0165,0.1000,0.000,0.000,1967.55,TrailingStopHit(78.980),,78.980
20250326 13:35:00 US/Eastern,FXI_aggressive,BUY,25,36.1800,36.1800,28.42,-0.0220,-0.0199,36.3050,36.2180,0.0000,bearish,0.0197,0.1000,,,1063.05,"Buy Init: RSI(28.42)<=OS(35), 15mOK, >VWAP",36.080,
20250326 13:44:00 US/Eastern,FXI_aggressive,SELL,25,36.2100,36.1800,45.96,-0.0078,-0.0135,36.3032,36.2090,0.0000,bearish,0.0202,0.1000,0.750,0.083,1968.30,TrailingStopHit(36.216),,36.216
20250326 13:55:00 US/Eastern,PLTR_aggressive,BUY,16,91.5700,91.5700,32.03,-0.0972,-0.0483,93.9017,91.9780,0.0000,bullish,0.1479,0.2219,,,503.18,"Buy Init: RSI(32.03)<=OS(35), 15mOK, >VWAP",91.348,
20250326 14:03:00 US/Eastern,PLTR_aggressive,SELL,16,91.2400,91.5700,31.99,-0.1949,-0.1549,93.8347,91.6955,0.0000,bullish,0.1601,0.2219,-5.280,-0.360,1963.02,StopLossHit(91.348),91.348,
20250326 14:04:00 US/Eastern,PLTR_aggressive,BUY,16,91.1200,91.1200,29.20,-0.2098,-0.1658,93.8205,91.6460,0.0000,bullish,0.1672,0.2508,,,505.10,"Buy Init: RSI(29.20)<=OS(35), 15mOK, >VWAP",90.869,
20250326 14:10:00 US/Eastern,PLTR_aggressive,SELL,4,91.5800,91.1200,51.96,-0.1488,-0.1831,93.7721,91.4325,0.0000,bullish,0.1700,0.2508,1.840,0.505,871.42,PartialTP 1 (1.5R @91.496),,
20250326 14:12:00 US/Eastern,PLTR_aggressive,SELL,4,91.7200,91.1200,56.86,-0.0854,-0.1534,93.7527,91.4105,0.0000,bullish,0.1804,0.2508,2.400,0.658,1238.30,PartialTP 2 (2.0R @91.622),,
20250326 14:13:00 US/Eastern,SOXS_aggressive,BUY,25,25.1600,25.1600,33.68,-0.0370,-0.0124,24.3985,25.3395,0.0000,bearish,0.0574,0.1000,,,609.30,"Buy Init: RSI(33.68)<=OS(35), 15mOK, >VWAP",25.060,
20250326 14:14:00 US/Eastern,PLTR_aggressive,SELL,6,91.8900,91.1200,62.06,-0.0140,-0.1086,93.7422,91.4270,0.0000,bullish,0.1774,0.2508,4.620,0.845,1160.64,PartialTP 3 (3.0R @91.873),,
20250326 14:16:00 US/Eastern,PLTR_aggressive,SELL,2,91.7600,91.1200,54.59,0.0299,-0.0600,93.7292,91.4605,0.0000,bullish,0.1861,0.2508,1.280,0.702,1344.16,TrailingStopHit(91.787),,91.787
20250326 14:21:00 US/Eastern,SOXS_aggressive,SELL,25,25.0900,25.1600,31.72,-0.0659,-0.0511,24.4123,25.2465,0.0000,bearish,0.0571,0.1000,-1.750,-0.278,1971.41,TrailingStopHit(25.111),,25.111
20250326 14:22:00 US/Eastern,SOXS_aggressive,BUY,25,25.0700,25.0700,30.25,-0.0691,-0.0547,24.4134,25.2315,0.0000,bearish,0.0581,0.1000,,,1344.66,"Buy Init: RSI(30.25)<=OS(35), 15mOK, >VWAP",24.970,
20250326 14:30:00 US/Eastern,SOXS_aggressive,SELL,25,25.0200,25.0700,35.76,-0.0680,-0.0680,24.4221,25.1085,0.0000,bearish,0.0588,0.1000,-1.250,-0.199,1970.16,TrailingStopHit(25.029),,25.029
20250326 14:33:00 US/Eastern,HYG_aggressive,BUY,18,79.0700,79.0700,32.57,0.0045,0.0127,79.1539,79.1100,0.0000,bullish,0.0154,0.1000,,,546.90,"Buy Init: RSI(32.57)<=OS(35), 15mOK, >VWAP",78.970,
20250326 14:48:00 US/Eastern,HYG_aggressive,SELL,18,79.0600,79.0700,39.27,-0.0055,-0.0050,79.1511,79.0735,0.0000,bullish,0.0142,0.1000,-0.180,-0.013,1969.98,TrailingStopHit(79.063),,79.063
20250326 14:48:00 US/Eastern,PLTR_aggressive,BUY,16,90.9200,90.9200,23.77,-0.2271,-0.1407,93.5992,91.6055,0.0000,bullish,0.1750,0.2625,,,515.26,"Buy Init: RSI(23.77)<=OS(35), 15mOK, >VWAP",90.658,
20250326 14:59:00 US/Eastern,PLTR_aggressive,SELL,16,90.9700,90.9200,33.88,-0.1747,-0.1851,93.5574,91.1420,0.0000,bullish,0.1547,0.2625,0.800,0.055,1970.78,TrailingStopHit(90.994),,90.994
20250326 14:59:00 US/Eastern,BAC_aggressive,BUY,25,42.7400,42.7400,34.44,-0.0386,-0.0379,43.2393,42.8015,0.0000,bearish,0.0340,0.1000,,,902.28,"Buy Init: RSI(34.44)<=OS(35), 15mOK, >VWAP",42.640,
20250326 15:04:00 US/Eastern,BAC_aggressive,SELL,25,42.7700,42.7400,43.18,-0.0218,-0.0293,43.2343,42.7820,0.0000,bearish,0.0364,0.1000,0.750,0.070,1971.53,TrailingStopHit(42.786),,42.786
20250326 15:07:00 US/Eastern,TQQQ_aggressive,BUY,23,62.7700,62.7700,33.78,-0.0832,-0.0912,64.5730,62.9285,0.0000,bearish,0.1137,0.1706,,,527.82,"Buy Init: RSI(33.78)<=OS(35), 15mOK, >VWAP",62.599,
20250326 15:17:00 US/Eastern,TQQQ_aggressive,SELL,6,63.0900,62.7700,57.27,-0.0281,-0.0595,64.5439,62.9315,0.0000,bearish,0.1066,0.1706,1.920,0.510,906.36,PartialTP 1 (1.5R @63.026),,
20250326 15:19:00 US/Eastern,TQQQ_aggressive,SELL,6,63.1800,62.7700,61.88,0.0040,-0.0396,64.5376,62.9565,0.0000,bearish,0.1079,0.1706,2.460,0.653,1285.44,PartialTP 2 (2.0R @63.111),,
20250326 15:24:00 US/Eastern,TQQQ_aggressive,SELL,11,63.0700,62.7700,51.34,0.0419,0.0132,64.5211,62.9950,0.0000,bearish,0.1113,0.1706,3.300,0.478,1979.21,TrailingStopHit(63.116),,63.116
20250326 15:39:00 US/Eastern,TLT_aggressive,BUY,16,89.3000,89.3000,33.99,-0.0178,-0.0158,89.3220,89.3405,0.0000,bearish,0.0238,0.1000,,,550.41,"Buy Init: RSI(33.99)<=OS(35), 15mOK, >VWAP",89.200,
20250326 15:46:00 US/Eastern,TLT_aggressive,SELL,16,89.2800,89.3000,30.25,-0.0208,-0.0185,89.3215,89.3240,0.0000,bearish,0.0247,0.1000,-0.320,-0.022,1978.89,TrailingStopHit(89.280),,89.280
20250326 15:47:00 US/Eastern,SOXS_aggressive,BUY,25,24.8700,24.8700,29.17,-0.0748,-0.0577,24.5307,25.0830,0.0000,bearish,0.0647,0.1000,,,1357.14,"Buy Init: RSI(29.17)<=OS(35), 15mOK, >VWAP",24.770,
