timestamp,symbol_profile,trade_type,shares,price,avg_cost_basis,rsi,macd_line,macd_signal,vwap,sma20,sma50,trend_15m,atr,risk_per_share,pnl,pnl_pct,cash_balance,reason,stop_price_triggered,trailing_stop_triggered
20250327 13:14:00 US/Eastern,SOXS_conservative,BUY,10,26.4800,26.4800,37.78,0.0031,0.0297,26.1506,26.6380,0.0000,bullish,0.0625,0.2500,,,1395.37,"Buy Init: RSI(37.78)<=OS(40), 15mOK, >VWAP",26.230,
20250327 13:29:00 US/Eastern,SQQQ_conservative,SELL,10,35.3900,35.1200,65.44,0.0272,0.0096,35.0759,35.2080,0.0000,bullish,0.0762,0.2500,2.700,0.769,1749.27,RSIOverbought(65.44>=65),,
20250327 13:29:00 US/Eastern,SOXS_conservative,SELL,10,26.7100,26.4800,66.96,0.0151,-0.0022,26.1636,26.5410,0.0000,bullish,0.0683,0.2500,2.300,0.869,2016.37,RSIOverbought(66.96>=65),,
20250327 13:50:00 US/Eastern,SQQQ_conservative,BUY,10,35.1400,35.1400,39.98,-0.0159,0.0072,35.0844,35.2950,0.0000,bullish,0.0767,0.2500,,,1664.97,"Buy Init: RSI(39.98)<=OS(40), 15mOK, >VWAP",34.890,
20250327 13:50:00 US/Eastern,SOXS_conservative,BUY,10,26.4600,26.4600,37.38,-0.0158,0.0075,26.1768,26.6320,0.0000,bullish,0.0685,0.2500,,,1400.37,"Buy Init: RSI(37.38)<=OS(40), 15mOK, >VWAP",26.210,
20250327 14:42:00 US/Eastern,TLT_conservative,BUY,5,88.8400,88.8400,36.45,-0.0075,-0.0019,88.8354,88.8920,0.0000,bullish,0.0250,0.2500,,,956.17,"Buy Init: RSI(36.45)<=OS(40), 15mOK, >VWAP",88.590,
20250327 14:43:00 US/Eastern,SOXS_conservative,SELL,10,26.1800,26.4600,35.43,-0.0525,-0.0423,26.1902,26.2840,0.0000,bullish,0.0623,0.2500,-2.800,-1.058,1217.97,StopLossHit(26.210),26.210,
20250327 15:25:00 US/Eastern,SQQQ_conservative,SELL,10,34.8800,35.1400,39.34,-0.0641,-0.0480,35.0858,34.9880,0.0000,bullish,0.0702,0.2500,-2.600,-0.740,1566.77,StopLossHit(34.890),34.890,
20250327 15:30:00 US/Eastern,TLT_conservative,SELL,5,88.8500,88.8400,66.50,0.0012,-0.0067,88.8317,88.7885,0.0000,bullish,0.0250,0.2500,0.050,0.011,2011.02,RSIOverbought(66.50>=65),,
20250328 09:43:00 US/Eastern,HYG_conservative,BUY,6,78.9300,78.9300,21.24,0.0000,0.0000,78.9149,78.9157,0.0000,bullish,0.0391,0.2500,,,1537.44,"Buy Init: RSI(21.24)<=OS(40), 15mOK, >VWAP",78.680,
20250328 09:51:00 US/Eastern,PLTR_conservative,BUY,5,88.1700,88.1700,39.98,0.0000,0.0000,88.1326,88.0445,0.0000,bullish,0.5328,0.5328,,,1096.59,"Buy Init: RSI(39.98)<=OS(40), 15mOK, >VWAP",87.637,
20250328 10:24:00 US/Eastern,PLTR_conservative,SELL,5,85.5000,88.1700,35.02,-0.5923,-0.6379,87.2255,85.8495,0.0000,bullish,0.4059,0.5328,-13.350,-3.028,1524.09,StopLossHit(87.637),87.637,
20250328 10:43:00 US/Eastern,TLT_conservative,BUY,5,90.0900,90.0900,37.34,-0.0094,0.0075,90.0600,90.1915,0.0000,bullish,0.0487,0.2500,,,1073.64,"Buy Init: RSI(37.34)<=OS(40), 15mOK, >VWAP",89.840,
20250328 11:33:00 US/Eastern,SQQQ_conservative,BUY,10,37.4600,37.4600,39.24,-0.0214,0.0043,37.0121,37.6110,0.0000,bullish,0.0906,0.2500,,,699.04,"Buy Init: RSI(39.24)<=OS(40), 15mOK, >VWAP",37.210,
20250328 11:38:00 US/Eastern,TLT_conservative,SELL,5,89.8400,90.0900,35.07,-0.0546,-0.0497,90.0513,89.9340,0.0000,bullish,0.0444,0.2500,-1.250,-0.278,1148.24,StopLossHit(89.840),89.840,
20250328 11:49:00 US/Eastern,HYG_conservative,SELL,6,78.8100,78.9300,67.33,0.0021,-0.0010,78.8100,78.7805,0.0000,bullish,0.0148,0.2500,-0.720,-0.152,1621.10,RSIOverbought(67.33>=65),,
20250328 11:53:00 US/Eastern,SQQQ_conservative,SELL,10,37.7500,37.4600,65.44,0.0307,0.0077,37.0428,37.5605,0.0000,bullish,0.0747,0.2500,2.900,0.774,1998.60,RSIOverbought(65.44>=65),,
20250328 12:30:00 US/Eastern,TLT_conservative,BUY,5,90.0700,90.0700,37.84,0.0003,0.0141,90.0622,90.1460,0.0000,bullish,0.0348,0.2500,,,1548.25,"Buy Init: RSI(37.84)<=OS(40), 15mOK, >VWAP",89.820,
20250328 12:37:00 US/Eastern,SOXS_conservative,BUY,10,28.7400,28.7400,39.45,0.0007,0.0327,27.8494,28.9110,0.0000,bullish,0.0652,0.2500,,,1260.85,"Buy Init: RSI(39.45)<=OS(40), 15mOK, >VWAP",28.490,
20250328 13:05:00 US/Eastern,SOXS_conservative,SELL,10,29.0600,28.7400,67.19,0.0467,0.0255,27.9175,28.8780,0.0000,bullish,0.0652,0.2500,3.200,1.113,1551.45,RSIOverbought(67.19>=65),,
20250328 13:08:00 US/Eastern,TLT_conservative,SELL,5,90.2400,90.0700,65.63,0.0182,0.0144,90.0681,90.1780,0.0000,bullish,0.0320,0.2500,0.850,0.189,2002.65,RSIOverbought(65.63>=65),,
20250328 13:58:00 US/Eastern,SOXS_conservative,BUY,10,28.9900,28.9900,39.18,-0.0187,-0.0098,28.0763,29.0615,0.0000,bullish,0.0588,0.2500,,,1712.75,"Buy Init: RSI(39.18)<=OS(40), 15mOK, >VWAP",28.740,
20250328 13:59:00 US/Eastern,SQQQ_conservative,BUY,10,38.2000,38.2000,39.40,-0.0137,0.0019,37.3201,38.3080,0.0000,bullish,0.0640,0.2500,,,1330.75,"Buy Init: RSI(39.40)<=OS(40), 15mOK, >VWAP",37.950,
20250328 14:11:00 US/Eastern,TLT_conservative,BUY,5,90.1800,90.1800,39.33,-0.0075,-0.0045,90.0876,90.2115,0.0000,bullish,0.0241,0.2500,,,879.85,"Buy Init: RSI(39.33)<=OS(40), 15mOK, >VWAP",89.930,
20250328 14:19:00 US/Eastern,SOXS_conservative,SELL,10,28.7400,28.9900,39.65,-0.0598,-0.0646,28.1139,28.8010,0.0000,bullish,0.0717,0.2500,-2.500,-0.862,1167.25,StopLossHit(28.740),28.740,
20250328 14:20:00 US/Eastern,SOXS_conservative,BUY,10,28.7200,28.7200,38.20,-0.0606,-0.0638,28.1144,28.7940,0.0000,bullish,0.0695,0.2500,,,880.05,"Buy Init: RSI(38.20)<=OS(40), 15mOK, >VWAP",28.470,
20250328 14:21:00 US/Eastern,HYG_conservative,BUY,6,78.7800,78.7800,39.92,0.0043,0.0116,78.7788,78.8085,0.0000,bullish,0.0150,0.2500,,,407.37,"Buy Init: RSI(39.92)<=OS(40), 15mOK, >VWAP",78.530,
20250328 14:46:00 US/Eastern,TLT_conservative,SELL,5,90.3100,90.1800,69.18,0.0114,0.0057,90.0940,90.2400,0.0000,bullish,0.0257,0.2500,0.650,0.144,858.92,RSIOverbought(69.18>=65),,
20250328 14:59:00 US/Eastern,HYG_conservative,SELL,6,78.8400,78.7800,77.89,0.0068,0.0029,78.7810,78.7970,0.0000,bullish,0.0149,0.2500,0.360,0.076,1331.96,RSIOverbought(77.89>=65),,
20250328 15:00:00 US/Eastern,TLT_conservative,BUY,5,90.2300,90.2300,38.27,0.0055,0.0138,90.1025,90.2835,0.0000,bullish,0.0264,0.2500,,,880.81,"Buy Init: RSI(38.27)<=OS(40), 15mOK, >VWAP",89.980,
20250328 15:09:00 US/Eastern,SOXS_conservative,SELL,10,28.4500,28.7200,36.11,-0.0967,-0.0826,28.1719,28.5895,0.0000,bullish,0.0731,0.2500,-2.700,-0.940,1165.31,StopLossHit(28.470),28.470,
20250328 15:31:00 US/Eastern,HYG_conservative,BUY,6,78.8400,78.8400,39.86,0.0053,0.0092,78.7867,78.8595,0.0000,bullish,0.0154,0.2500,,,692.27,"Buy Init: RSI(39.86)<=OS(40), 15mOK, >VWAP",78.590,
20250328 15:33:00 US/Eastern,SQQQ_conservative,SELL,10,38.4300,38.2000,67.57,0.0358,0.0223,37.4353,38.2890,0.0000,bullish,0.0597,0.2500,2.300,0.602,1076.57,RSIOverbought(67.57>=65),,
20250328 15:54:00 US/Eastern,SQQQ_conservative,BUY,10,38.2600,38.2600,38.38,0.0011,0.0235,37.4910,38.4225,0.0000,bullish,0.0808,0.2500,,,693.97,"Buy Init: RSI(38.38)<=OS(40), 15mOK, >VWAP",38.010,
20250328 15:54:00 US/Eastern,SOXS_conservative,BUY,10,28.8500,28.8500,39.54,0.0258,0.0601,28.2886,29.0735,0.0000,bullish,0.1007,0.2500,,,405.47,"Buy Init: RSI(39.54)<=OS(40), 15mOK, >VWAP",28.600,
20250328 15:59:00 US/Eastern,TLT_conservative,SELL,5,90.1700,90.2300,44.87,-0.0164,-0.0094,90.1232,90.1940,0.0000,bullish,0.0289,0.2500,-0.300,-0.066,856.32,EndOfDayExit,,
20250328 15:59:00 US/Eastern,HYG_conservative,SELL,6,78.8100,78.8400,34.78,-0.0034,-0.0025,78.7903,78.8335,0.0000,bullish,0.0159,0.2500,-0.180,-0.038,1329.18,EndOfDayExit,,
20250328 15:59:00 US/Eastern,SQQQ_conservative,SELL,10,38.3100,38.2600,46.52,-0.0280,-0.0088,37.5081,38.3795,0.0000,bullish,0.0828,0.2500,0.500,0.131,1712.28,EndOfDayExit,,
20250328 15:59:00 US/Eastern,SOXS_conservative,SELL,10,28.8700,28.8500,43.38,-0.0314,0.0069,28.3007,29.0165,0.0000,bullish,0.0947,0.2500,0.200,0.069,2000.98,EndOfDayExit,,
